,MAE_kW,MAPE_%,MAPE_9a8p_%,MASE,ME_kW,algo,batch,battery_kW,battery_kWh,end,f_kwarg,filename,index,pv_capacity,scons_%,scons_%_nobatt,ssuff_%,ssuff_%_nobatt,start
146,1.25,20.11,23.55,1.61,0.04,sklearn_models,5.0,28.0,42.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/14_5.pickle,14.0,17.5,91.89121421539903,65.10570997909977,48.356551164107216,30.552097695137366,2019-01-15 00:00:00
147,1.4,19.96,22.78,1.53,0.05,sklearn_models,5.0,32.0,48.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/16_5.pickle,16.0,20.0,91.16888694950696,62.381355428825586,48.51374382404554,29.542372642153346,2019-01-15 00:00:00
148,1.67,21.02,24.5,1.62,0.02,sklearn_models,5.0,36.0,54.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/18_5.pickle,18.0,22.5,90.96890598438598,63.500957873910416,48.119995216007375,29.92152966774928,2019-01-15 00:00:00
149,1.93,22.15,24.74,1.54,0.04,sklearn_models,5.0,40.0,60.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/20_5.pickle,20.0,25.0,92.08562083275844,68.22675479603551,48.27959139839022,32.12199290929826,2019-01-15 00:00:00
150,1.72,17.51,19.79,1.41,0.04,sklearn_models,5.0,44.0,66.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/22_5.pickle,22.0,27.5,93.25999166198108,67.85002774499904,49.043891266785636,31.978885840397194,2019-01-15 00:00:00
151,1.83,17.06,18.12,1.37,0.05,sklearn_models,5.0,48.0,72.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/24_5.pickle,24.0,30.0,93.99024092400496,68.30997013535642,49.21805442722023,32.06253224618633,2019-01-15 00:00:00
152,1.89,16.25,19.12,1.6,0.02,sklearn_models,5.0,52.0,78.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/26_5.pickle,26.0,32.5,92.20940780216316,61.72228485104965,48.99135891246107,29.089195585487975,2019-01-15 00:00:00
153,2.07,16.79,18.72,1.56,0.06,sklearn_models,5.0,56.0,84.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/28_5.pickle,28.0,35.0,92.26944813579647,62.66126759042132,49.12207308493738,29.678723571121488,2019-01-15 00:00:00
154,2.11,15.8,17.23,1.57,0.03,sklearn_models,5.0,60.0,90.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/30_5.pickle,30.0,37.5,93.0023321960554,65.95369309913929,49.01164202012589,31.110858386070923,2019-01-15 00:00:00
155,2.39,15.42,16.54,1.56,0.04,sklearn_models,5.0,70.0,105.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/35_5.pickle,35.0,43.75,92.94777537563522,64.22253667746497,49.20674783722241,30.338627562701863,2019-01-15 00:00:00
156,2.28,12.55,14.09,1.45,0.09,sklearn_models,5.0,80.0,120.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/40_5.pickle,40.0,50.0,94.41436648164557,66.33320279621923,49.809817680887235,31.28336930625842,2019-01-15 00:00:00
157,2.73,13.54,15.67,1.67,0.01,sklearn_models,5.0,90.0,135.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/45_5.pickle,45.0,56.25,93.55487345725251,63.97699739842541,49.572930347317985,30.19116783852415,2019-01-15 00:00:00
158,2.87,12.67,14.43,1.62,0.04,sklearn_models,5.0,100.0,150.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/50_5.pickle,50.0,62.5,94.06076066921432,65.2671960592803,49.582038363482845,30.700832341273554,2019-01-15 00:00:00
159,3.09,12.33,14.2,1.65,0.05,sklearn_models,5.0,110.0,165.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/55_5.pickle,55.0,68.75,94.31588797655213,66.50476359016358,49.78495650755097,31.429459221119437,2019-01-15 00:00:00
160,3.27,11.94,13.25,1.65,0.12,sklearn_models,5.0,120.0,180.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/60_5.pickle,60.0,75.0,94.51720451464682,65.74482510319778,49.84952558240507,30.96591635421109,2019-01-15 00:00:00
161,3.42,11.56,13.17,1.56,0.05,sklearn_models,5.0,130.0,195.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/65_5.pickle,65.0,81.25,94.62904137865034,66.08187520711034,49.77951905758324,31.063919086608887,2019-01-15 00:00:00
162,3.67,11.56,12.75,1.68,0.14,sklearn_models,5.0,140.0,210.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/70_5.pickle,70.0,87.5,94.5386700412701,65.58027059281434,50.043851938801424,31.00852614844596,2019-01-15 00:00:00
163,3.7,10.8,12.07,1.57,0.1,sklearn_models,5.0,150.0,225.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/75_5.pickle,75.0,93.75,94.97658695634104,66.4397031655723,49.945912622190235,31.2292961536421,2019-01-15 00:00:00
164,3.84,10.51,11.85,1.63,0.06,sklearn_models,5.0,160.0,240.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/80_5.pickle,80.0,100.0,95.2386760262777,66.71301103975708,50.2339160003766,31.47480167786089,2019-01-15 00:00:00
165,4.12,10.6,11.97,1.65,0.11,sklearn_models,5.0,170.0,255.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/85_5.pickle,85.0,106.25,95.13473611719722,66.51065513703004,50.15805262986211,31.3517795958579,2019-01-15 00:00:00
166,4.28,10.44,11.85,1.67,0.12,sklearn_models,5.0,180.0,270.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/90_5.pickle,90.0,112.5,94.90514933721965,65.92999571846079,49.96463054790033,31.00589452651488,2019-01-15 00:00:00
167,4.31,9.95,11.28,1.67,0.16,sklearn_models,5.0,190.0,285.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/95_5.pickle,95.0,118.75,95.10806990041078,65.84316894473271,50.28669965890803,31.09793692700677,2019-01-15 00:00:00
168,0.36,46.02,54.85,1.76,0.02,sklearn_models,6.0,4.0,6.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/2_6.pickle,2.0,2.5,80.06109477555637,46.36432021934623,43.77637732893319,22.166649506932696,2019-01-15 00:00:00
